Date,Total NAV,NAV,Sell NAV,Buy NAV,Change
2018-12-21,238167132.57,9.2701,9.2702,9.2701,-0.0662
2018-12-24,235191018.61,9.0757,9.0758,9.0757,-0.1944
2018-12-26,239040003.02,9.0851,9.0852,9.0851,0.0127
2018-12-27,251539777.51,9.2392,9.2393,9.2392,0.1541
2018-12-28,261627009.32,9.4153,9.4154,9.4153,0.1761
2019-01-02,268869061.27,9.3867,9.3868,9.3867,-0.0286
2019-01-03,262523684.1,9.1632,9.1633,9.1632,-0.2235
2019-01-04,268650377.45,9.3652,9.3653,9.3652,0.202
2019-01-07,274952837.54,9.5749,9.575,9.5749,0.2097
2019-01-08,275748988.0,9.5922,9.5923,9.5922,0.0173
2019-01-09,281754096.47,9.7955,9.7956,9.7955,0.2033
2019-01-10,281955232.03,9.7907,9.7908,9.7907,-0.0048
2019-01-11,281503799.96,9.7731,9.7732,9.7731,-0.0176
2019-01-14,278980407.01,9.6818,9.6819,9.6818,-0.0913
2019-01-15,281850143.08,9.7799,9.78,9.7799,0.0981
2019-01-16,282330221.42,9.7858,9.7859,9.7858,0.0059
2019-01-17,282067579.09,9.7694,9.7695,9.7694,-0.0164
2019-01-18,288490034.9,9.9905,9.9906,9.9905,0.2211
2019-01-22,283310505.27,9.8009,9.801,9.8009,-0.158
2019-01-23,281531118.58,9.7327,9.7328,9.7327,-0.0682
2019-01-24,289090667.31,9.99,9.9901,9.99,0.2573
2019-01-25,293205815.24,10.1306,10.1307,10.1306,0.1406
2019-01-28,289092086.7,9.9814,9.9815,9.9814,-0.1492
2019-01-29,288683673.18,9.9637,9.9638,9.9637,-0.0177
2019-01-30,290593486.67,10.027,10.0271,10.027,0.0633
2019-01-31,295947509.95,10.208,10.2081,10.208,0.181
2019-02-01,297795786.55,10.2578,10.2579,10.2578,0.0498
2019-02-04,298497449.61,10.2748,10.2749,10.2748,0.017
2019-02-05,301778035.03,10.3845,10.3846,10.3845,0.1097
2019-02-06,301607769.67,10.3813,10.3814,10.3813,-0.0032
2019-02-07,295882946.0,10.1777,10.1778,10.1777,-0.2036
2019-02-08,297474057.47,10.233,10.2331,10.233,0.0553
2019-02-11,299351193.34,10.2958,10.2959,10.2958,0.0628
2019-02-12,303824503.79,10.4332,10.4333,10.4332,0.1374
2019-02-13,305360872.66,10.4882,10.4883,10.4882,0.055
2019-02-14,305805473.46,10.5014,10.5015,10.5014,0.0132
2019-02-15,305139231.35,10.4693,10.4694,10.4693,-0.0321
2019-02-20,305255580.31,10.4799,10.48,10.4799,0.0192
2019-02-21,304107431.54,10.435,10.4351,10.435,-0.0449
2019-02-22,307157755.61,10.5379,10.538,10.5379,0.1029
2019-02-25,309583034.84,10.6195,10.6196,10.6195,0.0816
2019-02-26,308500036.0,10.5776,10.5777,10.5776,-0.0419
2019-02-27,307438336.79,10.5389,10.539,10.5389,-0.0387
2019-02-28,307146038.61,10.5206,10.5207,10.5206,-0.0183
2019-03-01,309991511.32,10.5667,10.5668,10.5667,0.0461
2019-03-04,310350241.17,10.573,10.5731,10.573,0.0063
2019-03-05,312444987.01,10.6214,10.6215,10.6214,0.0484
2019-03-06,312260064.66,10.6004,10.6005,10.6004,-0.021
2019-03-07,310134757.7,10.5058,10.5059,10.5058,-0.0946
2019-03-08,307775432.33,10.4142,10.4143,10.4142,-0.0916
2019-03-11,313514395.13,10.6022,10.6023,10.6022,0.188
2019-03-12,315632152.91,10.6566,10.6567,10.6566,0.0544
2019-03-13,317709331.71,10.7145,10.7146,10.7145,0.0579
2019-03-14,316800810.56,10.6704,10.6705,10.6704,-0.0441
2019-03-15,320095501.23,10.7664,10.7665,10.7664,0.096
2019-03-18,318573556.46,10.7105,10.7106,10.7105,-0.0559
2019-03-19,321820348.13,10.8097,10.8098,10.8097,0.0992
2019-03-20,318905683.93,10.7381,10.7382,10.7381,-0.0716
2019-03-21,325877131.87,10.953,10.9531,10.953,0.2149
2019-03-22,321120028.19,10.7895,10.7896,10.7895,-0.1635
2019-03-25,317772110.81,10.6626,10.6627,10.6626,-0.1269
2019-03-26,319494851.09,10.7196,10.7197,10.7196,0.057
2019-03-27,317011482.35,10.6201,10.6202,10.6201,-0.0995
2019-03-28,318274760.52,10.6433,10.6434,10.6433,0.0232
2019-03-29,320644063.76,10.7159,10.716,10.7159,0.0726
2019-04-01,325336132.91,10.8589,10.859,10.8589,0.143
2019-04-02,327556677.98,10.9194,10.9195,10.9194,0.0605
2019-04-03,333464682.02,11.1066,11.1067,11.1066,0.1872
2019-04-04,331812126.44,11.0471,11.0472,11.0471,-0.0595
2019-04-05,334620549.88,11.13,11.1301,11.13,0.0829
2019-04-09,334017617.8,11.0958,11.0959,11.0958,-0.0342
2019-04-10,335272647.3,11.114,11.1141,11.114,0.0182
2019-04-11,335379959.47,11.1104,11.1105,11.1104,-0.0036
2019-04-12,337763136.59,11.1797,11.1798,11.1797,0.0693
2019-04-17,347097424.0,11.3748,11.3749,11.3748,0.1951
2019-04-18,348157113.61,11.378,11.3781,11.378,0.0032
2019-04-22,348838844.47,11.3902,11.3903,11.3902,0.0066
2019-04-23,353849286.12,11.5078,11.5079,11.5078,0.1176
2019-04-24,356526503.08,11.5723,11.5724,11.5723,0.0645
2019-04-25,356820110.71,11.5533,11.5534,11.5533,-0.019
2019-04-26,355983337.49,11.4878,11.4879,11.4878,-0.0655
2019-04-29,358743818.71,11.5331,11.5332,11.5331,0.0453
2019-04-30,358031315.03,11.4676,11.4677,11.4676,-0.0655
2019-05-02,357622167.06,11.4324,11.4325,11.4324,-0.0352
2019-05-03,361765361.1,11.5409,11.541,11.5409,0.1085
2019-05-07,351776320.11,11.2215,11.2216,11.2215,-0.3194
2019-05-08,351079222.19,11.172,11.1721,11.172,-0.0495
2019-05-09,345715537.3,10.9588,10.9589,10.9588,-0.2132
2019-05-10,342523551.13,10.8379,10.838,10.8379,-0.1209
2019-05-13,338107224.71,10.6715,10.6716,10.6715,-0.1664
2019-05-14,342719895.16,10.7752,10.7753,10.7752,0.1037
2019-05-15,346400699.11,10.8699,10.87,10.8699,0.0947
2019-05-16,350654874.14,10.9535,10.9536,10.9535,0.0836
2019-05-17,348135086.27,10.8261,10.8262,10.8261,-0.1274
2019-05-21,345460226.91,10.7097,10.7098,10.7097,-0.1164
2019-05-22,345493301.55,10.6777,10.6778,10.6777,-0.032
2019-05-23,340313854.9,10.4729,10.473,10.4729,-0.2048
2019-05-24,341012615.86,10.4893,10.4894,10.4893,0.0164
2019-05-28,339500305.77,10.4354,10.4355,10.4354,-0.0234
2019-05-29,335513880.71,10.282,10.2821,10.282,-0.1534
2019-05-30,339556097.74,10.3857,10.3858,10.3857,0.1037
2019-05-31,336906928.15,10.2818,10.2819,10.2818,-0.1039
2019-06-04,337426164.9,10.2851,10.2852,10.2851,0.0033
2019-06-05,340191998.12,10.352,10.3521,10.352,0.0669
2019-06-06,340828583.78,10.3489,10.349,10.3489,-0.0031
2019-06-07,346791879.42,10.5335,10.5336,10.5335,0.1846
2019-06-10,353090430.18,10.71,10.7101,10.71,0.1765
2019-06-11,352311824.22,10.6919,10.692,10.6919,-0.0181
2019-06-12,348046866.85,10.5574,10.5575,10.5574,-0.1345
2019-06-13,349229748.15,10.5898,10.5899,10.5898,0.0324
2019-06-14,345503675.05,10.4651,10.4652,10.4651,-0.1247
2019-06-17,348014563.52,10.5339,10.534,10.5339,0.0688
2019-06-18,356312190.2,10.7247,10.7248,10.7247,0.1908
2019-06-19,356793985.35,10.7282,10.7283,10.7282,0.0035
2019-06-20,359612067.76,10.8103,10.8104,10.8103,0.0821
2019-06-21,363458119.72,10.7862,10.7863,10.7862,-0.0241
2019-06-24,364570848.03,10.8093,10.8094,10.8093,0.0231
2019-06-25,361761355.08,10.7087,10.7088,10.7087,-0.1006
2019-06-26,364707311.82,10.7688,10.7689,10.7688,0.0601
2019-06-27,366977306.73,10.8124,10.8125,10.8124,0.0436
2019-06-28,368455520.99,10.8392,10.8393,10.8392,0.0268
2019-07-01,373580620.35,10.978,10.9781,10.978,0.1388
2019-07-02,374502443.38,10.9692,10.9693,10.9692,-0.0088
2019-07-03,375262727.16,10.9822,10.9823,10.9822,0.013
2019-07-05,373150076.36,10.9114,10.9115,10.9114,-0.1042
2019-07-08,372911181.0,10.8842,10.8843,10.8842,-0.0272
2019-07-09,374977804.65,10.9306,10.9307,10.9306,0.0464
2019-07-10,379127313.54,11.033,11.0331,11.033,0.1024
2019-07-11,380026387.18,11.053,11.0531,11.053,0.02
2019-07-12,382835850.35,11.1086,11.1087,11.1086,0.0556
2019-07-15,385151477.45,11.1622,11.1623,11.1622,0.0536
2019-07-17,384328409.13,11.0932,11.0933,11.0932,-0.069
2019-07-18,382141048.67,11.0012,11.0013,11.0012,-0.092
2019-07-19,385488879.49,11.0764,11.0765,11.0764,0.0752
2019-07-22,387001654.13,11.1154,11.1155,11.1154,0.039
2019-07-23,389628337.11,11.1654,11.1655,11.1654,0.05
2019-07-24,394531779.3,11.2721,11.2722,11.2721,0.1067
2019-07-25,393123408.26,11.2167,11.2168,11.2167,-0.0554
2019-07-26,396470948.09,11.2943,11.2944,11.2943,0.0776
2019-07-30,394209734.44,11.1931,11.1932,11.1931,-0.1012
2019-07-31,400311144.6,11.1972,11.1973,11.1972,0.0041
2019-08-01,404442128.31,11.2624,11.2625,11.2624,0.0652
2019-08-02,388811591.96,10.8205,10.8206,10.8205,-0.4419
2019-08-05,380975537.66,10.4933,10.4934,10.4933,-0.3272
2019-08-06,383669883.17,10.5216,10.5217,10.5216,0.0283
2019-08-07,383785582.23,10.5494,10.5495,10.5494,0.0278
2019-08-08,392475778.72,10.75,10.7501,10.75,0.2006
2019-08-09,386403680.5,10.6067,10.6068,10.6067,-0.1433
2019-08-13,392001347.92,10.7373,10.7374,10.7373,0.1306
2019-08-14,384363420.88,10.4469,10.447,10.4469,-0.2904
2019-08-15,382351658.85,10.4577,10.4578,10.4577,0.0108
2019-08-16,392232975.5,10.643,10.6431,10.643,0.1853
2019-08-19,397885258.36,10.7655,10.7656,10.7655,0.1225
2019-08-20,399112930.89,10.7527,10.7528,10.7527,-0.0128
2019-08-21,402672703.51,10.8312,10.8313,10.8312,0.0785
2019-08-22,399232695.39,10.7253,10.7254,10.7253,-0.1059
2019-08-23,391488897.04,10.5041,10.5042,10.5041,-0.2212
2019-08-26,392333411.0,10.5059,10.506,10.5059,0.0018
2019-08-27,394961595.19,10.5157,10.5158,10.5157,0.0098
2019-08-28,396245374.59,10.5156,10.5157,10.5156,-0.0001
2019-08-29,403796877.18,10.71,10.7101,10.71,0.1944
2019-08-30,405026465.29,10.7261,10.7262,10.7261,0.0161
2019-09-03,402709531.36,10.6497,10.6498,10.6497,-0.0657
2019-09-04,410050535.48,10.8324,10.8325,10.8324,0.1827
2019-09-05,420035089.32,11.0853,11.0854,11.0853,0.2529
2019-09-06,422902011.6,11.1414,11.1415,11.1414,0.0561
2019-09-09,427085117.86,11.2309,11.231,11.2309,0.0895
2019-09-10,428982534.96,11.1792,11.1793,11.1792,-0.0517
2019-09-11,435780920.92,11.3348,11.3349,11.3348,0.1556
2019-09-12,437323713.0,11.3786,11.3787,11.3786,0.0438
2019-09-13,438144802.77,11.4006,11.4007,11.4006,0.022
2019-09-16,434235403.69,11.2955,11.2956,11.2955,-0.1051
2019-09-17,433969275.96,11.2963,11.2964,11.2963,0.0008
2019-09-18,433434938.45,11.2986,11.2987,11.2986,0.0023
2019-09-19,436368727.46,11.3647,11.3648,11.3647,0.0661
2019-09-20,434575630.14,11.3115,11.3116,11.3115,-0.0532
2019-09-23,431106683.64,11.2028,11.2029,11.2028,-0.1087
2019-09-24,429186335.19,11.147,11.1471,11.147,-0.0558
2019-09-25,428664354.29,11.1271,11.1272,11.1271,-0.0199
2019-09-26,432516977.39,11.2106,11.2107,11.2106,0.0835
2019-09-27,433578131.1,11.2179,11.218,11.2179,0.0073
2019-09-30,434560415.49,11.2056,11.2057,11.2056,-0.0123
2019-10-01,434877608.73,11.1824,11.1825,11.1824,-0.0232
2019-10-02,426644257.96,10.9458,10.9459,10.9458,-0.2366
2019-10-03,428328185.64,10.9519,10.952,10.9519,0.0061
2019-10-04,436805551.74,11.1142,11.1143,11.1142,0.1623
2019-10-07,442249687.56,11.1558,11.1559,11.1558,0.0416
2019-10-08,435302631.06,10.9633,10.9634,10.9633,-0.1925
2019-10-09,436928951.43,10.9951,10.9952,10.9951,0.0318
2019-10-10,442923254.5,11.1082,11.1083,11.1082,0.1131
2019-10-11,452589695.43,11.3322,11.3323,11.3322,0.224
2019-10-15,457563154.44,11.421,11.4211,11.421,0.0888
2019-10-16,457806417.04,11.3998,11.3999,11.3998,-0.0212
2019-10-17,458521635.05,11.3881,11.3882,11.3881,-0.0117
2019-10-18,453999892.2,11.2651,11.2652,11.2651,-0.123
2019-10-21,459654820.4,11.3843,11.3844,11.3843,0.1192
2019-10-22,460558784.93,11.3939,11.394,11.3939,0.0096
2019-10-24,463862706.04,11.4828,11.4829,11.4828,0.0889
2019-10-25,468754148.75,11.5901,11.5902,11.5901,0.1073
2019-10-28,477890777.56,11.6937,11.6938,11.6937,0.1036
2019-10-29,474997328.4,11.5643,11.5644,11.5643,-0.1294
2019-10-30,475506522.33,11.5426,11.5427,11.5426,-0.0217
2019-10-31,477526906.03,11.516,11.5161,11.516,-0.0266
2019-11-01,483299244.42,11.6376,11.6377,11.6376,0.1216
2019-11-04,493435750.08,11.8134,11.8135,11.8134,0.1758
2019-11-05,498594228.52,11.8876,11.8877,11.8876,0.0742
2019-11-06,498246101.63,11.8495,11.8496,11.8495,-0.0381
2019-11-07,503694630.33,11.9712,11.9713,11.9712,0.1217
2019-11-08,501728545.1,11.8903,11.8904,11.8903,-0.0809
2019-11-12,506525910.27,11.9058,11.9059,11.9058,0.053
2019-11-13,506133559.34,11.825,11.8251,11.825,-0.0808
2019-11-14,508177527.0,11.7826,11.7827,11.7826,-0.0424
2019-11-15,516454780.53,11.9207,11.9208,11.9207,0.1381
2019-11-18,523650432.58,11.9223,11.9224,11.9223,0.0016
2019-11-19,527230826.84,11.8939,11.894,11.8939,-0.0284
2019-11-20,528349193.26,11.8705,11.8706,11.8705,-0.0234
2019-11-21,525400899.16,11.7471,11.7472,11.7471,-0.1234
2019-11-22,530811660.7,11.7857,11.7858,11.7857,0.0386
2019-11-25,545310386.21,11.9283,11.9284,11.9283,0.1426
2019-11-26,547569873.95,11.9483,11.9484,11.9483,0.02
2019-11-27,552764566.54,12.0162,12.0163,12.0162,0.0679
2019-11-29,555936342.13,11.9932,11.9933,11.9932,-0.0294
2019-12-02,566043365.48,11.8524,11.8525,11.8524,-0.1408
2019-12-03,569981338.52,11.7295,11.7296,11.7295,-0.1229
2019-12-04,581521782.99,11.8398,11.8399,11.8398,0.1103
2019-12-06,594788631.84,11.9539,11.954,11.9539,0.1141
2019-12-09,596625451.57,11.9061,11.9062,11.9061,-0.0478
2019-12-11,605002808.83,11.9322,11.9323,11.9322,0.0261
2019-12-12,618560814.25,12.0451,12.0452,12.0451,0.1129
2019-12-13,630846284.19,12.1499,12.15,12.1499,0.1048
2019-12-16,644903693.76,12.2971,12.2972,12.2971,0.1472
2019-12-17,655453654.82,12.2888,12.2889,12.2888,-0.0083
2019-12-18,668226967.24,12.3157,12.3158,12.3157,0.0269
2019-12-19,679757950.29,12.3521,12.3522,12.3521,0.0364
2019-12-20,696379428.86,12.419,12.4191,12.419,0.0669
2019-12-23,712381732.19,12.4743,12.4744,12.4743,0.0553
2019-12-24,733989771.74,12.4387,12.4388,12.4387,-0.0356
2019-12-26,764935791.03,12.4973,12.4974,12.4973,0.0597
2019-12-27,838547819.68,12.5354,12.5355,12.5354,0.0381
2019-12-30,896153706.6,12.4298,12.4299,12.4298,-0.1056
2020-01-02,972187631.65,12.5897,12.5898,12.5897,0.1599
2020-01-03,971437256.26,12.5648,12.5649,12.5648,-0.0249
2020-01-06,974448970.7,12.5316,12.5317,12.5316,-0.0332
2020-01-07,979638669.17,12.6288,12.6289,12.6288,0.0972
2020-01-08,988465359.77,12.7288,12.7289,12.7288,0.1
2020-01-09,999807686.72,12.8469,12.847,12.8469,0.1181
2020-01-10,1003801923.26,12.8561,12.8562,12.8561,0.0092
2020-01-13,1015682623.4,12.948,12.9481,12.948,0.0919
2020-01-14,1029525564.72,13.0016,13.0017,13.0016,0.0536
2020-01-15,1032939140.82,12.9682,12.9683,12.9682,-0.0334
2020-01-16,1048522409.57,13.0535,13.0536,13.0535,0.0853
2020-01-17,1063332759.55,13.1055,13.1056,13.1055,0.052
2020-01-21,1077039962.6,13.1163,13.1164,13.1163,-0.0283
2020-01-22,1091686636.99,13.1796,13.1797,13.1796,0.0633
2020-01-23,1095985792.25,13.1632,13.1633,13.1632,-0.0164
2020-01-24,1104426465.76,13.2207,13.2208,13.2207,0.0575
2020-01-27,1083138920.23,12.8875,12.8876,12.8875,-0.3332
2020-01-28,1100604246.2,13.0275,13.0276,13.0275,0.14
2020-01-29,1108630800.02,13.0432,13.0433,13.0432,0.0157
2020-01-30,1099563815.47,12.8365,12.8366,12.8365,-0.2067
2020-01-31,1096319128.92,12.7529,12.753,12.7529,-0.0836
2020-02-03,1105938856.69,12.8119,12.812,12.8119,0.059
2020-02-04,1132558088.67,13.0869,13.087,13.0869,0.275
2020-02-05,1145933208.31,13.1835,13.1836,13.1835,0.0966
2020-02-06,1159175513.77,13.2855,13.2856,13.2855,0.102
2020-02-07,1163253410.57,13.2974,13.2975,13.2974,0.0119
2020-02-11,1181777011.91,13.4542,13.4543,13.4542,0.1568
2020-02-12,1192148680.4,13.5432,13.5433,13.5432,0.089
2020-02-13,1194884688.1,13.5448,13.5449,13.5448,0.0016
2020-02-14,1199921142.08,13.5489,13.549,13.5489,0.0041
2020-02-18,1189340672.31,13.3676,13.3677,13.3676,-0.1837
2020-02-19,1217695956.24,13.5605,13.5606,13.5605,0.1929
2020-02-20,1218247708.38,13.4396,13.4397,13.4396,-0.1209
2020-02-21,1219600330.43,13.4082,13.4083,13.4082,-0.0314
2020-02-24,1177061358.08,12.9183,12.9184,12.9183,-0.4899
2020-02-25,1171024112.36,12.8217,12.8218,12.8217,-0.0966
2020-02-26,1169723691.17,12.7517,12.7518,12.7517,-0.07
2020-02-27,1131699664.69,12.3676,12.3677,12.3676,-0.3841
2020-02-28,1093585492.16,11.9448,11.9449,11.9448,-0.4228
2020-03-02,1117731428.67,12.2436,12.2437,12.2436,0.2988
2020-03-03,1121516259.47,12.3472,12.3473,12.3472,0.1036
2020-03-04,1114988207.39,12.2368,12.2369,12.2368,-0.1104
2020-03-05,1128065362.32,12.3551,12.3552,12.3551,0.1183
2020-03-06,1091427756.66,11.8895,11.8896,11.8895,-0.4656
2020-03-09,1043645851.4,11.3325,11.3326,11.3325,-0.557
2020-03-10,1037780624.8,11.2478,11.2479,11.2478,-0.0847
2020-03-11,1026602247.42,11.133,11.1331,11.133,-0.1148
2020-03-12,950794778.78,10.2671,10.2672,10.2671,-0.8659
2020-03-13,946210757.69,10.2397,10.2398,10.2397,-0.0274
2020-03-16,920554367.08,9.9794,9.9795,9.9794,-0.2603
2020-03-17,920616899.48,9.9615,9.9616,9.9615,-0.0179
2020-03-18,887154834.81,9.562,9.5621,9.562,-0.3995
2020-03-19,907061700.69,9.7779,9.778,9.7779,0.2159
2020-03-20,919654979.25,9.8799,9.88,9.8799,0.102
2020-03-23,907561441.88,9.7372,9.7373,9.7372,-0.1427
2020-03-24,968352833.86,10.4503,10.4504,10.4503,0.7131
2020-03-25,1006447851.49,10.842,10.8421,10.842,0.3917
2020-03-26,1028026598.67,11.0614,11.0615,11.0614,0.2194
2020-03-27,1004595161.38,10.804,10.8041,10.804,-0.2574
2020-03-30,1024788778.99,10.9684,10.9685,10.9684,0.1644
2020-03-31,1041620116.54,11.1467,11.1468,11.1467,0.1783
2020-04-01,1005069032.87,10.6648,10.6649,10.6648,-0.4819
2020-04-02,1007921214.28,10.6776,10.6777,10.6776,0.0128
2020-04-03,995025841.63,10.5228,10.5229,10.5228,-0.1548
2020-04-07,1086657074.53,11.4809,11.481,11.4809,0.9581
2020-04-08,1095586703.57,11.5291,11.5292,11.5291,0.0482
2020-04-09,1117823210.47,11.754,11.7541,11.754,0.2249
2020-04-13,1093860183.38,11.4842,11.4843,11.4842,-0.1567
2020-04-14,1137692563.97,11.9072,11.9073,11.9072,0.423
2020-04-15,1112301881.26,11.6445,11.6446,11.6445,-0.2627
2020-04-16,1137623056.49,11.8434,11.8435,11.8434,0.1989
2020-04-17,1140822791.44,11.9454,11.9455,11.9454,0.102
2020-04-20,1150022533.54,12.0176,12.0177,12.0176,0.0722
2020-04-21,1094560490.62,11.4177,11.4178,11.4177,-0.5999
2020-04-22,1121805902.84,11.6876,11.6877,11.6876,0.2699
2020-04-23,1136239088.64,11.8474,11.8475,11.8474,0.1598
2020-04-24,1132315210.74,11.793,11.7931,11.793,-0.0544
2020-04-27,1166910962.86,12.1251,12.1252,12.1251,0.3321
2020-04-28,1172707944.08,12.1615,12.1616,12.1615,0.0364
2020-04-29,1208306541.42,12.4993,12.4994,12.4993,0.3378
2020-04-30,1197480429.46,12.3692,12.3693,12.3692,-0.1301
2020-05-05,1190035188.81,12.2405,12.2406,12.2405,-0.1287
2020-05-07,1212359368.86,12.449,12.4491,12.449,0.2085
2020-05-08,1224380134.05,12.5699,12.57,12.5699,0.1209
2020-05-11,1224501397.13,12.545,12.5451,12.545,-0.0249
2020-05-12,1230984967.86,12.5921,12.5922,12.5921,0.0471
2020-05-13,1187407927.46,12.1258,12.1259,12.1258,-0.4663
2020-05-14,1182946660.86,11.9599,11.96,11.9599,-0.1659
2020-05-15,1196098265.21,12.073,12.0731,12.073,0.1131
2020-05-18,1246233251.97,12.5377,12.5378,12.5377,0.4647
2020-05-19,1257600835.38,12.6327,12.6328,12.6327,0.095
2020-05-20,1272028693.98,12.8255,12.8256,12.8255,0.1928
2020-05-21,1258902429.63,12.6565,12.6566,12.6565,-0.169
2020-05-22,1253873870.72,12.5902,12.5903,12.5902,-0.0663
2020-05-26,1288083860.61,12.9031,12.9032,12.9031,0.0843
2020-05-27,1284110747.44,12.7774,12.7775,12.7774,-0.1257
2020-05-28,1311551112.64,13.0103,13.0104,13.0103,0.2329
2020-05-29,1300961389.21,12.8189,12.819,12.8189,-0.1914
2020-06-01,1319681276.76,12.9801,12.9802,12.9801,0.1612
2020-06-02,1325320612.1,13.0272,13.0273,13.0272,0.0471
2020-06-04,1364122191.1,13.3895,13.3896,13.3895,0.3623
2020-06-05,1396939825.37,13.7158,13.7159,13.7158,0.3263
2020-06-08,1397781752.93,13.7023,13.7024,13.7023,-0.0135
2020-06-09,1397917597.7,13.6649,13.665,13.6649,-0.0374
2020-06-10,1400977915.22,13.6581,13.6582,13.6581,-0.0068
2020-06-11,1351883328.31,13.1725,13.1726,13.1725,-0.4856
2020-06-12,1341138143.04,13.0736,13.0737,13.0736,-0.0989
2020-06-15,1325446267.93,12.9432,12.9433,12.9432,-0.1304
2020-06-16,1361405047.27,13.3816,13.3817,13.3816,0.4384
2020-06-17,1373639135.48,13.4726,13.4727,13.4726,0.091
2020-06-18,1368663295.77,13.4022,13.4023,13.4022,-0.0704
2020-06-19,1380326759.92,13.5014,13.5015,13.5014,0.0992
2020-06-22,1375877275.32,13.4321,13.4322,13.4321,-0.0693
2020-06-23,1402478485.97,13.6676,13.6677,13.6676,0.2355
2020-06-24,1366458242.66,13.2903,13.2904,13.2903,-0.3773
2020-06-25,1368640442.42,13.2706,13.2707,13.2706,-0.0197
2020-06-26,1374699056.98,13.2739,13.274,13.2739,0.0033
2020-06-29,1378914771.77,13.2855,13.2856,13.2855,0.0116
2020-06-30,1403096209.86,13.5075,13.5076,13.5075,0.222
2020-07-01,1408716043.2,13.5272,13.5273,13.5272,0.0197
2020-07-02,1426314844.83,13.723,13.7231,13.723,0.1958
2020-07-07,1461209228.78,14.0164,14.0165,14.0164,0.3917
2020-07-08,1454840180.08,13.9206,13.9207,13.9206,-0.0958
2020-07-09,1460360505.05,13.9283,13.9284,13.9283,0.0077
2020-07-10,1481794914.02,14.1138,14.1139,14.1138,0.1855
2020-07-13,1509097711.93,14.3327,14.3328,14.3327,0.2189
2020-07-14,1476598690.99,14.0031,14.0032,14.0031,-0.3296
2020-07-15,1493698279.57,14.1373,14.1374,14.1373,0.1342
2020-07-16,1499890515.4,14.1738,14.1739,14.1738,0.0365
2020-07-17,1516694004.05,14.3033,14.3034,14.3033,0.1295
2020-07-20,1541870521.99,14.4762,14.4763,14.4762,0.1729
2020-07-21,1558410566.26,14.5908,14.5909,14.5908,0.1146
2020-07-22,1558118655.02,14.5377,14.5378,14.5377,-0.0531
2020-07-23,1569607406.03,14.609,14.6091,14.609,0.0713
2020-07-24,1535951289.01,14.2687,14.2688,14.2687,-0.3403
2020-07-29,1555394819.2,14.3711,14.3712,14.3711,0.1024
2020-07-30,1561003517.23,14.3577,14.3578,14.3577,-0.0134
2020-07-31,1561872719.06,14.3269,14.327,14.3269,-0.0308
2020-08-03,1599793442.67,14.6312,14.6313,14.6312,0.3043
2020-08-04,1606213328.62,14.6286,14.6287,14.6286,-0.0026
2020-08-05,1618393238.55,14.6827,14.6828,14.6827,0.0541
2020-08-06,1628430836.8,14.7002,14.7003,14.7002,0.0175
2020-08-07,1636498870.26,14.7029,14.703,14.7029,0.0027
2020-08-10,1638793845.69,14.6684,14.6685,14.6684,-0.0345
2020-08-11,1652571531.56,14.7235,14.7236,14.7235,0.0551
2020-08-13,1663773592.52,14.7772,14.7773,14.7772,0.0537
2020-08-14,1660018820.96,14.6866,14.6867,14.6866,-0.0906
2020-08-17,1679604489.15,14.7775,14.7776,14.7775,0.0909
2020-08-18,1686357585.6,14.7637,14.7638,14.7637,-0.0138
2020-08-19,1697737723.95,14.8455,14.8456,14.8455,0.0818
2020-08-20,1689593820.86,14.7296,14.7297,14.7296,-0.1159
2020-08-21,1703411278.28,14.7639,14.764,14.7639,0.0343
2020-08-24,1727051300.64,14.939,14.9391,14.939,0.1751
2020-08-25,1734933064.7,14.9767,14.9768,14.9767,0.0377
2020-08-26,1770643927.0,15.2441,15.2442,15.2441,0.2674
2020-08-27,1779361140.27,15.2516,15.2517,15.2516,0.0075
2020-08-28,1794437540.85,15.2917,15.2918,15.2917,0.0401
2020-08-31,1794809368.25,15.2606,15.2607,15.2606,-0.0311
2020-09-01,1806919304.63,15.3171,15.3172,15.3171,0.0565
2020-09-02,1834895251.12,15.4907,15.4908,15.4907,0.1736
2020-09-03,1803535521.2,15.133,15.1331,15.133,-0.3577
2020-09-08,1751642932.63,14.6394,14.6395,14.6394,-0.4936
2020-09-09,1774759677.44,14.7555,14.7556,14.7555,0.1161
2020-09-10,1783636509.15,14.8011,14.8012,14.8011,0.0456
2020-09-11,1767710987.19,14.628,14.6281,14.628,-0.1731
2020-09-14,1796778109.65,14.8163,14.8164,14.8163,0.1883
2020-09-15,1813227978.65,14.8899,14.89,14.8899,0.0736
2020-09-16,1819305782.18,14.906,14.9061,14.906,0.0161
2020-09-17,1793390577.27,14.6654,14.6655,14.6654,-0.2406
2020-09-18,1790864054.74,14.5545,14.5546,14.5545,-0.1109
2020-09-21,1768466000.98,14.3277,14.3278,14.3277,-0.2268
2020-09-22,1790386484.91,14.4803,14.4804,14.4803,0.1526
2020-09-23,1800757464.11,14.5327,14.5328,14.5327,0.0524
2020-09-24,1788616249.89,14.4202,14.4203,14.4202,-0.1125
2020-09-25,1784899006.55,14.3991,14.3992,14.3991,-0.0211
2020-09-28,1837787069.11,14.794,14.7941,14.794,0.3949
2020-09-29,1840200566.43,14.8021,14.8022,14.8021,0.0081
2020-09-30,1860006545.86,14.9289,14.929,14.9289,0.1268
