Date,Total NAV,NAV,Sell NAV,Buy NAV,Change
2023-10-19,403190194.95,11.0215,11.0216,11.0215,0.0301
2023-10-20,398368740.41,10.8613,10.8614,10.8613,-0.1602
2023-10-24,397591889.64,10.8101,10.8102,10.8101,-0.0512
2023-10-25,392115832.83,10.6232,10.6233,10.6232,-0.1869
2023-10-26,389325848.63,10.506,10.5061,10.506,-0.1172
2023-10-27,392119669.4,10.5375,10.5376,10.5375,0.0315
2023-10-30,392856427.14,10.5077,10.5078,10.5077,-0.0298
2023-10-31,398322809.29,10.5934,10.5935,10.5934,0.0857
2023-11-01,402628644.01,10.6686,10.6687,10.6686,0.0752
2023-11-02,412864158.8,10.8873,10.8874,10.8873,0.2187
2023-11-03,421226643.9,11.0698,11.0699,11.0698,0.1825
2023-11-06,420426451.83,11.0107,11.0108,11.0107,-0.0591
2023-11-07,425383824.09,11.0875,11.0876,11.0875,0.0768
2023-11-08,427047373.84,11.0958,11.0959,11.0958,0.0083
2023-11-09,433313716.5,11.2273,11.2274,11.2273,0.1315
2023-11-10,434468871.32,11.2313,11.2314,11.2313,0.004
2023-11-13,440221496.95,11.3537,11.3538,11.3537,0.1224
2023-11-14,451858006.48,11.6089,11.609,11.6089,0.2552
2023-11-15,453418844.22,11.6158,11.6159,11.6158,0.0069
2023-11-16,451252622.93,11.5259,11.526,11.5259,-0.0899
2023-11-17,452652514.89,11.5386,11.5387,11.5386,0.0127
2023-11-20,457734351.28,11.6315,11.6316,11.6315,0.0929
2023-11-21,458719803.99,11.6022,11.6023,11.6022,-0.0293
2023-11-22,462087213.21,11.6477,11.6478,11.6477,0.0455
2023-11-24,465182457.2,11.6906,11.6907,11.6906,0.0501
2023-11-27,468032635.54,11.6443,11.6444,11.6443,-0.0463
2023-11-28,471773513.73,11.6737,11.6738,11.6737,0.0294
2023-11-29,476947159.4,11.7489,11.749,11.7489,0.0752
2023-11-30,478575877.27,11.7418,11.7419,11.7418,-0.0071
2023-12-01,486427831.04,11.8719,11.872,11.8719,0.1301
2023-12-04,486737761.2,11.8059,11.806,11.8059,-0.066
2023-12-06,495189421.89,11.9178,11.9179,11.9178,0.1119
2023-12-07,501157716.56,11.9189,11.919,11.9189,0.0011
2023-12-08,507676050.29,12.0019,12.002,12.0019,0.083
2023-12-12,518389714.88,12.1418,12.1419,12.1418,0.1399
2023-12-13,526876586.11,12.1483,12.1484,12.1483,0.0065
2023-12-14,538814849.35,12.3247,12.3248,12.3247,0.1764
2023-12-15,544223415.27,12.293,12.2931,12.293,-0.0317
2023-12-18,549403558.66,12.2635,12.2636,12.2635,-0.0295
2023-12-19,564559856.8,12.3446,12.3447,12.3446,0.0811
2023-12-20,573529760.98,12.3638,12.3639,12.3638,0.0192
2023-12-21,579448324.19,12.3064,12.3065,12.3064,-0.0574
2023-12-22,590578301.03,12.3296,12.3297,12.3296,0.0232
2023-12-26,605458121.7,12.3627,12.3628,12.3627,0.0326
2023-12-27,665171670.8,12.3778,12.3779,12.3778,0.0151
2023-12-28,707221775.91,12.3848,12.3849,12.3848,0.007
2024-01-02,754083374.45,12.2168,12.2169,12.2168,-0.168
2024-01-03,746040882.52,12.0769,12.077,12.0769,-0.1399
2024-01-04,747343937.71,12.0941,12.0942,12.0941,0.0172
2024-01-05,747770137.14,12.094,12.0941,12.094,-0.0001
2024-01-08,758718440.83,12.26,12.2601,12.26,0.166
2024-01-09,758203733.76,12.2506,12.2507,12.2506,-0.0094
2024-01-10,758471184.14,12.2523,12.2524,12.2523,0.0017
2024-01-11,757453458.27,12.227,12.2271,12.227,-0.0253
2024-01-12,767338277.44,12.3775,12.3776,12.3775,0.1505
2024-01-16,763266778.82,12.3073,12.3074,12.3073,-0.0236
2024-01-17,755916404.97,12.1722,12.1723,12.1722,-0.1351
2024-01-18,768325409.41,12.3596,12.3597,12.3596,0.1874
2024-01-19,773806606.6,12.4459,12.446,12.4459,0.0863
2024-01-22,785168154.47,12.6252,12.6253,12.6252,0.1793
2024-01-23,788300534.16,12.6616,12.6617,12.6616,0.0364
2024-01-24,797892961.16,12.8126,12.8127,12.8126,0.151
2024-01-25,798004359.96,12.8096,12.8097,12.8096,-0.003
2024-01-26,796551970.43,12.7731,12.7732,12.7731,-0.0365
2024-01-29,793760987.39,12.7156,12.7157,12.7156,-0.0575
2024-01-30,793028867.0,12.6882,12.6883,12.6882,-0.0274
2024-01-31,786534337.98,12.5788,12.5789,12.5788,-0.1094
2024-02-01,787561554.08,12.5784,12.5785,12.5784,-0.0004
2024-02-02,792932232.81,12.646,12.6461,12.646,0.0676
2024-02-05,791688862.41,12.6177,12.6178,12.6177,-0.0283
2024-02-06,804822765.7,12.8146,12.8147,12.8146,0.1969
2024-02-07,808065967.76,12.854,12.8541,12.854,0.0394
2024-02-08,818056500.23,13.0047,13.0048,13.0047,0.1507
2024-02-09,823849220.05,13.0921,13.0922,13.0921,0.0874
2024-02-12,829907564.24,13.176,13.1761,13.176,0.0839
2024-02-13,813234198.28,12.9024,12.9025,12.9024,-0.2736
2024-02-14,822719678.08,13.0489,13.049,13.0489,0.1465
2024-02-15,830682390.25,13.169,13.1691,13.169,0.1201
2024-02-16,831396244.63,13.1695,13.1696,13.1695,0.0005
2024-02-20,824211118.33,13.047,13.0471,13.047,-0.0543
2024-02-21,821168597.81,12.9803,12.9804,12.9803,-0.0667
2024-02-22,834587773.37,13.1815,13.1816,13.1815,0.2012
2024-02-23,841380620.41,13.2778,13.2779,13.2778,0.0963
2024-02-27,838939401.48,13.2317,13.2318,13.2317,-0.0461
2024-02-28,839666733.64,13.2087,13.2088,13.2087,-0.023
2024-02-29,839635999.08,13.197,13.1971,13.197,-0.0117
2024-03-01,849169104.0,13.3331,13.3332,13.3331,0.1361
2024-03-04,851210735.05,13.3458,13.3459,13.3458,0.0127
2024-03-05,840793126.84,13.1684,13.1685,13.1684,-0.1774
2024-03-06,849550165.04,13.2919,13.292,13.2919,0.1235
2024-03-07,851386772.43,13.3118,13.3119,13.3118,0.0199
2024-03-08,850499112.19,13.2821,13.2822,13.2821,-0.0297
2024-03-11,848910831.16,13.2405,13.2406,13.2405,-0.0416
2024-03-12,859034762.18,13.386,13.3861,13.386,0.1455
2024-03-13,861188676.14,13.4125,13.4126,13.4125,0.0265
2024-03-14,854890869.2,13.3078,13.3079,13.3078,-0.1047
2024-03-15,849878534.32,13.2151,13.2152,13.2151,-0.0927
2024-03-18,857324054.02,13.3181,13.3182,13.3181,0.103
2024-03-19,857799123.51,13.314,13.3141,13.314,-0.0041
2024-03-20,862728078.1,13.3847,13.3848,13.3847,0.0707
2024-03-21,878014102.84,13.6134,13.6135,13.6134,0.2287
2024-03-22,877235112.19,13.5901,13.5902,13.5901,-0.0233
2024-03-25,874843191.4,13.5468,13.5469,13.5468,-0.0433
2024-03-26,876002829.75,13.5552,13.5553,13.5552,0.0084
2024-03-27,878033812.78,13.5616,13.5617,13.5616,0.0064
2024-03-28,883805846.59,13.6361,13.6362,13.6361,0.0745
2024-04-01,882820010.18,13.6027,13.6028,13.6027,-0.041
2024-04-02,883935856.38,13.5843,13.5844,13.5843,-0.0184
2024-04-03,892516390.1,13.6964,13.6965,13.6964,0.1121
2024-04-04,899305147.49,13.7872,13.7873,13.7872,0.0908
2024-04-05,888050075.75,13.6059,13.606,13.6059,-0.1813
2024-04-09,890786312.83,13.6327,13.6328,13.6327,0.0268
2024-04-10,884030667.51,13.5024,13.5025,13.5024,-0.1303
2024-04-11,889548544.32,13.5783,13.5784,13.5783,0.0759
2024-04-17,860873163.6,13.1266,13.1267,13.1266,-0.4517
2024-04-18,863489999.61,13.1413,13.1414,13.1413,0.0147
2024-04-19,851461841.22,12.9504,12.9505,12.9504,-0.1909
2024-04-22,855028007.71,12.9954,12.9955,12.9954,0.045
2024-04-23,870275498.12,13.2215,13.2216,13.2215,0.2261
2024-04-24,875662260.18,13.2948,13.2949,13.2948,0.0733
2024-04-25,866161446.76,13.1346,13.1347,13.1346,-0.1602
2024-04-26,882348869.67,13.3681,13.3682,13.3681,0.2335
2024-04-29,885642213.39,13.3963,13.3964,13.3963,0.0282
