Date,Total NAV,NAV,Sell NAV,Buy NAV,Change
2021-11-23,2278355889.33,13.0009,13.001,13.0009,-0.0321
2021-11-24,2276866554.49,12.9819,12.982,12.9819,-0.019
2021-11-25,2281513769.04,13.0029,13.003,13.0029,0.021
2021-11-26,2228817587.93,12.6882,12.6883,12.6882,-0.3147
2021-11-29,2203355320.49,12.4696,12.4697,12.4696,-0.2186
2021-11-30,2181339334.47,12.2832,12.2833,12.2832,-0.1864
2021-12-01,2223995844.14,12.4491,12.4492,12.4491,0.1659
2021-12-02,2236095446.01,12.4783,12.4784,12.4783,0.0292
2021-12-03,2238288556.04,12.4558,12.4559,12.4558,-0.0225
2021-12-07,2281191485.02,12.6659,12.666,12.6659,0.2101
2021-12-08,2302312846.64,12.7554,12.7555,12.7554,0.0895
2021-12-09,2305441721.67,12.7512,12.7513,12.7512,-0.0042
2021-12-13,2317784973.74,12.79,12.7901,12.79,0.0388
2021-12-14,2326776182.74,12.8093,12.8094,12.8093,0.0193
2021-12-15,2318225202.26,12.7301,12.7302,12.7301,-0.0792
2021-12-16,2347518464.91,12.8555,12.8556,12.8555,0.1254
2021-12-17,2348075949.26,12.8331,12.8332,12.8331,-0.0224
2021-12-20,2310956764.22,12.5944,12.5945,12.5944,-0.2387
2021-12-21,2341354532.19,12.67,12.6701,12.67,0.0756
2021-12-22,2349367653.51,12.6735,12.6736,12.6735,0.0035
2021-12-23,2377802034.59,12.7822,12.7823,12.7822,0.1087
2021-12-24,2380993876.65,12.7562,12.7563,12.7562,-0.026
2021-12-27,2388073114.69,12.712,12.7121,12.712,-0.0442
2021-12-28,2423251395.69,12.7607,12.7608,12.7607,0.0487
2021-12-29,2465726387.3,12.8572,12.8573,12.8572,0.0965
2021-12-30,2507095816.67,12.8918,12.8919,12.8918,0.0346
2022-01-04,2564779833.92,12.978,12.9781,12.978,0.0862
2022-01-05,2580943304.89,13.0504,13.0505,13.0504,0.0724
2022-01-06,2543671486.03,12.861,12.8611,12.861,-0.1894
2022-01-07,2560902904.99,12.9431,12.9432,12.9431,0.0821
2022-01-10,2561619665.38,12.9452,12.9453,12.9452,0.0021
2022-01-11,2573007046.98,13.0023,13.0024,13.0023,0.0571
2022-01-12,2585349960.11,13.0626,13.0627,13.0626,0.0603
2022-01-13,2590182514.08,13.0856,13.0857,13.0856,0.023
2022-01-14,2580350390.78,13.0357,13.0358,13.0357,-0.0499
2022-01-17,2579029340.31,13.0288,13.0289,13.0288,-0.0069
2022-01-18,2562189865.93,12.9414,12.9415,12.9414,-0.0874
2022-01-19,2559651712.34,12.9275,12.9276,12.9275,-0.0139
2022-01-20,2560879188.22,12.932,12.9321,12.932,0.0045
2022-01-21,2556915263.27,12.9121,12.9122,12.9121,-0.0199
2022-01-24,2530624358.29,12.777,12.7771,12.777,-0.1351
2022-01-25,2539374104.0,12.8183,12.8184,12.8183,0.0413
2022-01-26,2553283573.37,12.8817,12.8818,12.8817,0.0634
2022-01-27,2545656536.87,12.8396,12.8397,12.8396,-0.0421
2022-01-28,2557673103.66,12.8971,12.8972,12.8971,0.0575
2022-01-31,2570865325.02,12.9609,12.961,12.9609,0.0638
2022-02-01,2582870493.74,13.016,13.0161,13.016,0.0551
2022-02-02,2589956185.31,13.0488,13.0489,13.0488,0.0328
2022-02-03,2591163175.26,13.0534,13.0535,13.0534,0.0046
2022-02-04,2600220350.09,13.0978,13.0979,13.0978,0.0444
2022-02-07,2613457285.0,13.1641,13.1642,13.1641,0.0663
2022-02-08,2619834498.14,13.1952,13.1953,13.1952,0.0311
2022-02-09,2649807117.93,13.3451,13.3452,13.3451,0.1499
2022-02-10,2657109677.78,13.3803,13.3804,13.3803,0.0352
2022-02-11,2652453890.5,13.3571,13.3572,13.3571,-0.0232
2022-02-14,2633606855.02,13.2619,13.262,13.2619,-0.0952
2022-02-15,2646479530.59,13.3248,13.3249,13.3248,0.0629
2022-02-17,2663545725.99,13.4089,13.409,13.4089,0.0841
2022-02-18,2663875130.13,13.4089,13.409,13.4089,0.0
2022-02-21,2632191400.52,13.2477,13.2478,13.2477,-0.1612
